Guadix
 37,2262      -3,0508        1093          1            Azimut = 0    Elevación = 37

 y	 m	 dm	 h	G_Gh	G_Dh	G_Gk	G_Bn	 Ta	 RH	 hs	 Az	RR	 Td
 2005	 6	 19	 13	886	307	873	604	31.1	28	73.4	-36.5	0.0	10.6
 2005	 6	 19	 14	893	299	883	613	32.5	25	75.7	15.5	0.0	10.1
 2005	 6	 19	 15	877	318	856	601	33.6	24	68.5	55.3	0.0	10.5
 2005	 6	 19	 16	660	373	620	340	33.9	24	57.6	74.3	0.0	10.2
 2005	 6	 19	 17	525	307	472	304	33.9	25	45.9	86.1	0.0	11.2
 2005	 6	 19	 18	402	219	331	327	33.5	25	33.9	95.1	0.0	11.1
 2005	 6	 19	 19	222	158	163	170	32.6	28	22.2	103.2	0.0	11.6
 2005	 6	 19	 20	106	63	47	231	31.4	30	10.8	111.2	0.0	12.0
 2005	 6	 19	 21	3	3	3	0	30.1	33	 0.0	119.6	0.0	12.3
 2005	 6	 19	 22	0	0	0	0	28.5	40	 0.0	129.4	0.0	13.8
 2005	 6	 19	 23	0	0	0	0	26.9	42	 0.0	140.5	0.0	12.9
 2005	 6	 19	 24	0	0	0	0	25.2	45	 0.0	153.6	0.0	12.4
 2005	 6	 20	 1	0	0	0	0	23.7	49	 0.0	-168.4	0.0	12.4
 2005	 6	 20	 2	0	0	0	0	22.1	50	 0.0	-175.4	0.0	11.3
 2005	 6	 20	 3	0	0	0	0	21.1	51	 0.0	-160.2	0.0	10.5
 2005	 6	 20	 4	0	0	0	0	20.2	56	 0.0	-146.2	0.0	11.3
 2005	 6	 20	 5	0	0	0	0	19.6	60	 0.0	-134.2	0.0	11.6
 2005	 6	 20	 6	0	0	0	0	19.4	57	 0.0	-124.0	0.0	10.7
 2005	 6	 20	 7	62	35	28	259	20.1	52	5.9	-115.0	0.0	10.1
 2005	 6	 20	 8	227	71	95	530	21.6	49	17.1	-106.5	0.0	10.4
 2005	 6	 20	 9	425	81	301	716	23.5	41	28.7	-98.5	0.0	9.5
 2005	 6	 20	 10	618	100	523	795	25.5	35	40.6	-90.2	0.0	8.9
 2005	 6	 20	 11	785	122	719	836	27.5	30	52.5	-80.1	0.0	8.7
 2005	 6	 20	 12	901	155	865	831	29.4	28	63.9	-65.2	0.0	9.0
 2005	 6	 20	 13	970	173	950	832	30.9	26	73.4	-37.0	0.0	8.9
 2005	 6	 20	 14	980	185	961	819	32.1	23	75.7	15.4	0.0	8.5
 2005	 6	 20	 15	939	162	912	835	32.9	22	68.5	55.3	0.0	8.5
 2005	 6	 20	 16	850	127	794	855	33.4	21	57.7	74.3	0.0	8.1
 2005	 6	 20	 17	702	102	619	836	33.4	20	45.9	86.1	0.0	7.7
 2005	 6	 20	 18	521	84	406	782	32.9	21	34.0	95.1	0.0	7.6
 2005	 6	 20	 19	320	81	184	632	31.9	24	22.2	103.2	0.0	8.5
 2005	 6	 20	 20	132	58	45	395	30.4	26	10.8	111.2	0.0	8.9
 2005	 6	 20	 21	4	4	3	0	28.8	29	0.0	119.6	0.0	9.0
 2005	 6	 20	 22	0	0	0	0	26.8	35	 0.0	129.4	0.0	10.2
 2005	 6	 20	 23	0	0	0	0	24.9	38	 0.0	140.5	0.0	9.5
 2005	 6	 20	 24	0	0	0	0	22.9	44	 0.0	153.5	0.0	10.1
 2005	 6	 21	 1	0	0	0	0	21.8	51	 0.0	-168.4	0.0	11.2
 2005	 6	 21	 2	0	0	0	0	20.5	52	 0.0	-175.4	0.0	10.2
 2005	 6	 21	 3	0	0	0	0	19.9	55	 0.0	-160.2	0.0	10.7
 2005	 6	 21	 4	0	0	0	0	19.2	61	 0.0	-146.3	0.0	11.6
 2005	 6	 21	 5	0	0	0	0	18.8	63	 0.0	-134.3	0.0	11.6
 2005	 6	 21	 6	0	0	0	0	18.7	67	 0.0	-124.1	0.0	12.5
 2005	 6	 21	 7	56	36	28	192	19.3	64	5.9	-115.0	0.0	12.3
 2005	 6	 21	 8	201	83	94	403	20.6	63	17.0	-106.5	0.0	13.3
 2005	 6	 21	 9	397	119	289	577	22.4	55	28.7	-98.5	0.0	13.0
 2005	 6	 21	 10	580	150	498	661	24.3	45	40.6	-90.2	0.0	11.8
 2005	 6	 21	 11	733	208	681	662	26.2	41	52.5	-80.2	0.0	12.1
 2005	 6	 21	 12	836	278	809	621	27.9	36	63.9	-65.3	0.0	11.6
 2005	 6	 21	 13	907	304	893	629	29.4	32	73.3	-37.1	0.0	11.0
 2005	 6	 21	 14	905	279	896	645	30.5	27	75.8	15.3	0.0	9.4
 2005	 6	 21	 15	856	262	838	638	31.2	25	68.6	55.2	0.0	9.0
 2005	 6	 21	 16	748	286	710	547	31.6	26	57.7	74.3	0.0	9.9
 2005	 6	 21	 17	605	237	544	512	31.6	25	46.0	86.1	0.0	9.5
 2005	 6	 21	 18	453	164	365	516	31.1	27	34.0	95.1	0.0	9.8
 2005	 6	 21	 19	267	118	171	395	30.1	27	22.2	103.1	0.0	9.4
 2005	 6	 21	 20	109	58	44	271	28.8	30	10.8	111.2	0.0	9.7
 2005	 6	 21	 21	3	3	3	0	27.4	32	0.1	119.5	0.0	9.5
 2005	 6	 21	 22	0	0	0	0	26.0	40	 0.0	129.4	0.0	11.3
 2005	 6	 21	 23	0	0	0	0	24.5	45	 0.0	140.5	0.0	12.0
 2005	 6	 21	 24	0	0	0	0	23.0	47	 0.0	153.5	0.0	11.2
 2005	 6	 22	 1	0	0	0	0	22.1	55	 0.0	-168.3	0.0	12.6
 2005	 6	 22	 2	0	0	0	0	21.0	56	 0.0	-175.4	0.0	12.0
 2005	 6	 22	 3	0	0	0	0	20.4	59	 0.0	-160.2	0.0	12.1
 2005	 6	 22	 4	0	0	0	0	19.9	59	 0.0	-146.3	0.0	11.6
 2005	 6	 22	 5	0	0	0	0	19.4	63	 0.0	-134.3	0.0	12.2
 2005	 6	 22	 6	0	0	0	0	19.3	62	 0.0	-124.1	0.0	11.8
 2005	 6	 22	 7	66	48	38	172	20.0	62	5.9	-115.1	0.0	12.6
 2005	 6	 22	 8	242	121	124	415	21.6	58	17.0	-106.5	0.0	12.9
 2005	 6	 22	 9	462	172	340	605	23.6	51	28.6	-98.5	0.0	12.8
 2005	 6	 22	 10	681	204	584	733	25.8	41	40.5	-90.3	0.0	11.6
 2005	 6	 22	 11	869	241	804	792	28.0	34	52.4	-80.2	0.0	10.6
 2005	 6	 22	 12	596	413	561	204	28.6	33	63.8	-65.3	0.0	10.7
 2005	 6	 22	 13	617	491	589	132	29.1	34	73.3	-37.2	0.0	11.8
 2005	 6	 22	 14	607	494	582	116	29.4	31	75.8	15.2	0.0	10.5
 2005	 6	 22	 15	559	464	520	102	29.5	40	68.6	55.2	0.3	14.3
 2005	 6	 22	 16	462	386	421	89	29.4	34	57.8	74.3	0.0	11.8
 2005	 6	 22	 17	419	338	371	113	29.1	33	46.0	86.1	0.0	11.2
 2005	 6	 22	 18	332	273	281	106	28.6	35	34.1	95.1	0.0	11.7
 2005	 6	 22	 19	193	163	151	79	27.7	37	22.3	103.1	0.0	11.9
 2005	 6	 22	 20	72	69	58	16	26.6	41	10.9	111.2	0.0	12.2
 2005	 6	 22	 21	2	2	2	0	25.5	40	0.1	119.5	0.0	10.8
 2005	 6	 22	 22	0	0	0	0	24.3	46	 0.0	129.3	0.0	12.0
 2005	 6	 22	 23	0	0	0	0	23.0	52	 0.0	140.5	0.0	12.6
 2005	 6	 22	 24	0	0	0	0	21.8	54	 0.0	153.5	0.0	12.2
 2005	 6	 23	 1	0	0	0	0	21.2	57	 0.0	-168.3	0.0	12.3
 2005	 6	 23	 2	0	0	0	0	20.6	65	 0.0	-175.5	0.0	13.7
 2005	 6	 23	 3	0	0	0	0	20.2	67	 0.0	-160.3	0.0	14.0
 2005	 6	 23	 4	0	0	0	0	19.9	75	 0.0	-146.3	0.0	15.2
 2005	 6	 23	 5	0	0	0	0	19.6	74	 0.0	-134.3	0.0	14.9
 2005	 6	 23	 6	0	0	0	0	19.6	76	 0.0	-124.1	0.0	15.2
 2005	 6	 23	 7	66	50	39	159	20.3	75	5.8	-115.1	0.0	15.6
 2005	 6	 23	 8	240	125	125	395	21.8	68	17.0	-106.5	0.0	15.5
 2005	 6	 23	 9	458	179	339	585	23.8	61	28.6	-98.5	0.0	15.7
 2005	 6	 23	 10	676	214	581	713	25.9	51	40.5	-90.3	0.0	15.1
 2005	 6	 23	 11	865	239	801	790	28.1	43	52.4	-80.2	0.0	14.4
 2005	 6	 23	 12	472	392	434	89	28.3	40	63.8	-65.4	0.0	13.3
 2005	 6	 23	 13	512	432	478	84	28.6	36	73.3	-37.3	0.0	12.2
 2005	 6	 23	 14	521	439	487	84	28.7	45	75.8	15.1	0.4	15.4
 2005	 6	 23	 15	481	446	445	38	28.7	45	68.6	55.1	1.0	15.5
 2005	 6	 23	 16	371	351	330	24	28.6	45	57.8	74.2	0.2	15.5
 2005	 6	 23	 17	263	255	231	11	28.0	47	46.0	86.1	0.2	15.6
 2005	 6	 23	 18	164	162	143	5	27.3	44	34.1	95.1	0.1	14.1
 2005	 6	 23	 19	93	93	81	0	26.4	43	22.3	103.1	0.0	12.9
 2005	 6	 23	 20	38	38	33	0	25.5	44	10.9	111.1	0.0	12.2
 2005	 6	 23	 21	1	1	1	0	24.1	59	0.2	119.5	2.5	15.6
 2005	 6	 23	 22	0	0	0	0	23.3	63	 0.0	129.3	0.1	15.8
 2005	 6	 23	 23	0	0	0	0	21.9	68	 0.0	140.4	0.3	15.9
 2005	 6	 23	 24	0	0	0	0	20.6	75	 0.0	153.5	0.6	15.9
 2005	 6	 24	 1	0	0	0	0	19.7	79	 0.0	-168.3	0.0	16.0
 2005	 6	 24	 2	0	0	0	0	18.7	83	 0.0	-175.5	0.0	15.8
 2005	 6	 24	 3	0	0	0	0	18.1	83	 0.0	-160.3	0.0	15.2
 2005	 6	 24	 4	0	0	0	0	17.5	83	 0.0	-146.4	0.0	14.6
 2005	 6	 24	 5	0	0	0	0	17.1	83	 0.0	-134.3	0.0	14.2
 2005	 6	 24	 6	0	0	0	0	17.0	83	 0.0	-124.1	0.0	14.2
 2005	 6	 24	 7	54	34	26	205	17.6	83	5.8	-115.1	0.0	14.8
 2005	 6	 24	 8	204	80	92	425	19.0	79	16.9	-106.5	0.0	15.3
 2005	 6	 24	 9	384	125	282	542	20.8	74	28.5	-98.6	0.0	15.9
 2005	 6	 24	 10	569	167	490	620	22.7	57	40.4	-90.3	0.0	13.7
 2005	 6	 24	 11	712	206	663	640	24.6	40	52.3	-80.2	0.0	10.2
 2005	 6	 24	 12	819	279	793	602	26.3	34	63.8	-65.4	0.0	9.4
 2005	 6	 24	 13	896	321	882	600	27.8	32	73.3	-37.4	0.0	9.5
 2005	 6	 24	 14	896	294	886	621	28.9	31	75.8	14.6	0.0	10.1
 2005	 6	 24	 15	864	250	847	660	29.8	28	68.7	55.0	0.0	9.2
 2005	 6	 24	 16	775	232	737	641	30.2	25	57.8	74.2	0.0	8.3
 2005	 6	 24	 17	635	198	572	608	30.3	24	46.1	86.0	0.0	7.5
 2005	 6	 24	 18	462	151	373	553	29.9	26	34.1	95.0	0.0	8.2
 2005	 6	 24	 19	283	105	175	467	28.9	27	22.4	103.1	0.0	8.2
 2005	 6	 24	 20	114	57	43	302	27.7	32	11.0	111.1	0.0	9.4
 2005	 6	 24	 21	3	3	2	0	26.2	35	0.2	119.5	0.0	9.5
 2005	 6	 24	 22	0	0	0	0	24.8	42	 0.0	129.3	0.0	11.0
 2005	 6	 24	 23	0	0	0	0	23.4	46	 0.0	140.4	0.0	11.3
 2005	 6	 24	 24	0	0	0	0	22.1	50	 0.0	153.4	0.0	11.2
 2005	 6	 25	 1	0	0	0	0	21.1	51	 0.0	-168.2	0.0	10.5
 2005	 6	 25	 2	0	0	0	0	20.1	55	 0.0	-175.5	0.0	10.8
 2005	 6	 25	 3	0	0	0	0	19.6	57	 0.0	-160.3	0.0	10.8
 2005	 6	 25	 4	0	0	0	0	19.1	61	 0.0	-146.4	0.0	11.4
 2005	 6	 25	 5	0	0	0	0	18.7	62	 0.0	-134.3	0.0	11.3
 2005	 6	 25	 6	0	0	0	0	18.6	67	 0.0	-124.1	0.0	12.3
 2005	 6	 25	 7	59	32	25	271	19.3	61	5.7	-115.1	0.0	11.7
 2005	 6	 25	 8	213	70	89	494	20.8	56	16.9	-106.6	0.0	11.7
 2005	 6	 25	 9	399	100	285	625	22.7	52	28.5	-98.6	0.0	12.3
 2005	 6	 25	 10	584	151	500	668	24.7	43	40.4	-90.3	0.0	11.2
 2005	 6	 25	 11	746	180	692	716	26.7	38	52.3	-80.2	0.0	11.3
 2005	 6	 25	 12	873	203	843	747	28.6	32	63.7	-65.4	0.0	10.5
 2005	 6	 25	 13	936	239	923	728	30.2	28	73.2	-37.4	0.0	9.8
 2005	 6	 25	 14	938	272	928	687	31.4	25	75.8	14.4	0.0	9.0
 2005	 6	 25	 15	887	268	868	665	32.3	23	68.7	54.5	0.0	8.6
 2005	 6	 25	 16	785	243	747	641	32.7	21	57.9	74.1	0.0	7.6
 2005	 6	 25	 17	648	195	583	628	32.8	21	46.1	85.6	0.0	7.3
 2005	 6	 25	 18	477	130	381	617	32.3	21	34.2	94.6	0.0	7.0
 2005	 6	 25	 19	291	98	179	507	31.4	21	22.4	103.1	0.0	6.8
 2005	 6	 25	 20	117	55	42	324	30.0	22	11.0	111.1	0.0	5.7
 2005	 6	 25	 21	3	3	3	0	28.6	22	0.2	119.4	0.0	4.6
 2005	 6	 25	 22	0	0	0	0	26.6	27	 0.0	129.2	0.0	6.1
 2005	 6	 25	 23	0	0	0	0	24.6	30	 0.0	140.4	0.0	5.9
 2005	 6	 25	 24	0	0	0	0	22.7	32	 0.0	153.4	0.0	5.3
 2005	 6	 26	 1	0	0	0	0	21.1	39	 0.0	-168.2	0.0	6.5
 2005	 6	 26	 2	0	0	0	0	19.4	44	 0.0	-175.6	0.0	6.7
 2005	 6	 26	 3	0	0	0	0	18.4	47	 0.0	-160.4	0.0	6.9
 2005	 6	 26	 4	0	0	0	0	17.5	49	 0.0	-146.4	0.0	6.8
 2005	 6	 26	 5	0	0	0	0	17.0	50	 0.0	-134.4	0.0	6.4
 2005	 6	 26	 6	0	0	0	0	16.8	43	 0.0	-124.1	0.0	4.2
 2005	 6	 26	 7	50	33	25	176	17.2	42	5.7	-115.1	0.0	4.2
 2005	 6	 26	 8	184	92	93	320	18.3	41	16.8	-106.6	0.0	5.0
 2005	 6	 26	 9	363	147	270	452	19.8	39	28.4	-98.6	0.0	5.5
 2005	 6	 26	 10	530	204	458	505	21.4	34	40.3	-90.3	0.0	4.8
 2005	 6	 26	 11	642	280	599	458	22.9	28	52.2	-80.2	0.0	3.6
 2005	 6	 26	 12	748	346	724	449	24.2	25	63.7	-65.4	0.0	3.1
 2005	 6	 26	 13	861	331	848	554	25.5	23	73.2	-37.5	0.0	3.0
 2005	 6	 26	 14	841	352	832	504	26.5	23	75.8	14.3	0.0	3.6
 2005	 6	 26	 15	796	326	779	505	27.1	22	68.7	54.5	0.0	3.8
 2005	 6	 26	 16	657	368	618	341	27.3	21	57.9	74.1	0.0	3.0
 2005	 6	 26	 17	601	234	541	508	27.3	20	46.1	85.5	0.0	2.4
 2005	 6	 26	 18	454	183	369	481	27.0	20	34.2	94.6	0.0	2.3
 2005	 6	 26	 19	277	118	177	417	26.2	23	22.4	103.0	0.0	3.2
 2005	 6	 26	 20	101	71	55	162	25.0	25	11.0	111.1	0.0	3.4
 2005	 6	 26	 21	4	4	4	0	23.8	26	0.2	119.4	0.0	3.3
 2005	 6	 26	 22	0	0	0	0	22.1	34	 0.0	129.2	0.0	5.7
 2005	 6	 26	 23	0	0	0	0	20.4	37	 0.0	140.3	0.0	5.3
 2005	 6	 26	 24	0	0	0	0	18.7	40	 0.0	153.4	0.0	4.9
 2005	 6	 27	 1	0	0	0	0	17.7	42	 0.0	-168.2	0.0	4.8
 2005	 6	 27	 2	0	0	0	0	16.8	46	 0.0	-175.6	0.0	5.0
 2005	 6	 27	 3	0	0	0	0	16.2	50	 0.0	-160.4	0.0	5.8
 2005	 6	 27	 4	0	0	0	0	15.7	52	 0.0	-146.4	0.0	5.8
 2005	 6	 27	 5	0	0	0	0	15.4	54	 0.0	-134.4	0.0	6.1
 2005	 6	 27	 6	0	0	0	0	15.3	55	 0.0	-124.1	0.0	6.2
 2005	 6	 27	 7	48	34	27	139	15.8	52	5.6	-115.1	0.0	6.1
 2005	 6	 27	 8	191	86	91	365	16.9	49	16.8	-106.6	0.0	6.3
 2005	 6	 27	 9	384	130	280	533	18.6	44	28.4	-98.6	0.0	6.3
 2005	 6	 27	 10	556	178	480	584	20.5	38	40.3	-90.3	0.0	5.6
 2005	 6	 27	 11	704	237	656	591	22.3	31	52.2	-80.2	0.0	4.5
 2005	 6	 27	 12	760	335	735	474	23.8	27	63.6	-65.4	0.0	3.5
 2005	 6	 27	 13	772	387	762	402	24.9	25	73.1	-37.5	0.0	3.6
 2005	 6	 27	 14	826	354	818	487	25.9	24	75.7	14.2	0.0	3.9
 2005	 6	 27	 15	804	323	787	516	26.7	24	68.7	54.4	0.0	4.3
 2005	 6	 27	 16	673	364	633	365	27.0	22	57.9	74.0	0.0	3.8
 2005	 6	 27	 17	557	290	500	371	27.0	22	46.2	85.5	0.0	3.8
 2005	 6	 27	 18	400	224	331	313	26.5	24	34.2	94.5	0.0	4.3
 2005	 6	 27	 19	224	160	165	166	25.6	26	22.4	102.6	0.0	4.5
 2005	 6	 27	 20	76	68	56	39	24.4	28	11.0	111.0	0.0	4.5
 2005	 6	 27	 21	1	1	1	0	23.1	29	0.2	119.4	0.0	4.0
 2005	 6	 27	 22	0	0	0	0	21.4	33	 0.0	129.2	0.0	4.4
 2005	 6	 27	 23	0	0	0	0	19.7	37	 0.0	140.3	0.0	4.8
 2005	 6	 27	 24	0	0	0	0	18.0	41	 0.0	153.3	0.0	4.7
 2005	 6	 28	 1	0	0	0	0	16.9	47	 0.0	-168.1	0.0	5.5
 2005	 6	 28	 2	0	0	0	0	15.6	48	 0.0	-176.0	0.0	4.6
 2005	 6	 28	 3	0	0	0	0	15.0	51	 0.0	-160.4	0.0	5.0
 2005	 6	 28	 4	0	0	0	0	14.3	54	 0.0	-146.4	0.0	5.3
 2005	 6	 28	 5	0	0	0	0	13.8	56	 0.0	-134.4	0.0	5.3
 2005	 6	 28	 6	0	0	0	0	13.7	53	 0.0	-124.2	0.0	4.2
 2005	 6	 28	 7	60	31	25	306	14.3	53	5.5	-115.1	0.0	4.8
 2005	 6	 28	 8	225	56	83	589	15.7	47	16.7	-106.6	0.0	4.6
 2005	 6	 28	 9	425	73	297	742	17.4	42	28.3	-98.6	0.0	4.3
 2005	 6	 28	 10	619	89	522	821	19.4	36	40.2	-90.3	0.0	3.9
 2005	 6	 28	 11	785	114	718	851	21.5	30	52.1	-80.2	0.0	3.4
 2005	 6	 28	 12	907	139	863	858	23.3	28	63.5	-65.4	0.0	3.6
 2005	 6	 28	 13	974	162	954	849	24.9	26	73.1	-37.6	0.0	4.2
 2005	 6	 28	 14	984	176	967	834	26.1	27	75.7	14.1	0.0	5.7
 2005	 6	 28	 15	938	165	912	829	26.9	25	68.7	54.3	0.0	5.5
 2005	 6	 28	 16	841	143	794	824	27.4	23	57.9	73.6	0.0	4.5
 2005	 6	 28	 17	697	114	620	808	27.5	22	46.2	85.5	0.0	4.1
 2005	 6	 28	 18	518	85	407	769	27.0	23	34.3	94.5	0.0	4.3
 2005	 6	 28	 19	320	69	186	657	26.1	24	22.5	102.6	0.0	4.2
 2005	 6	 28	 20	132	47	36	445	24.7	27	11.0	110.6	0.0	4.5
 2005	 6	 28	 21	3	3	3	0	23.1	33	0.2	119.3	0.0	6.1
 2005	 6	 28	 22	0	0	0	0	21.4	39	 0.0	129.1	0.0	6.8
 2005	 6	 28	 23	0	0	0	0	19.6	43	 0.0	140.3	0.0	6.9
 2005	 6	 28	 24	0	0	0	0	17.9	47	 0.0	153.3	0.0	6.5
 2005	 6	 29	 1	0	0	0	0	16.8	50	 0.0	-168.1	0.0	6.3
 2005	 6	 29	 2	0	0	0	0	15.7	54	 0.0	-176.1	0.0	6.5
 2005	 6	 29	 3	0	0	0	0	15.1	58	 0.0	-160.4	0.0	6.9
 2005	 6	 29	 4	0	0	0	0	14.5	61	 0.0	-146.4	0.0	7.0
 2005	 6	 29	 5	0	0	0	0	14.0	64	 0.0	-134.4	0.0	7.3
 2005	 6	 29	 6	0	0	0	0	13.9	67	 0.0	-124.1	0.0	8.0
 2005	 6	 29	 7	56	34	27	229	14.5	64	5.5	-115.1	0.0	7.8
 2005	 6	 29	 8	218	76	92	495	15.8	57	16.6	-106.5	0.0	7.3
 2005	 6	 29	 9	413	89	291	686	17.5	50	28.3	-98.5	0.0	7.1
 2005	 6	 29	 10	606	104	514	780	19.5	42	40.1	-90.3	0.0	6.2
 2005	 6	 29	 11	771	131	711	811	21.6	38	52.0	-80.2	0.0	6.5
 2005	 6	 29	 12	884	175	851	793	23.4	34	63.5	-65.4	0.0	6.5
 2005	 6	 29	 13	953	198	934	790	24.9	29	73.0	-37.6	0.0	5.7
 2005	 6	 29	 14	956	230	948	749	26.1	27	75.7	13.5	0.0	5.5
 2005	 6	 29	 15	903	236	885	715	26.9	24	68.7	54.2	0.0	4.4
 2005	 6	 29	 16	806	207	767	707	27.3	22	57.9	73.5	0.0	3.6
 2005	 6	 29	 17	670	156	601	712	27.4	22	46.2	85.4	0.0	3.8
 2005	 6	 29	 18	495	120	395	666	26.9	24	34.3	94.4	0.0	4.9
 2005	 6	 29	 19	302	88	182	558	26.0	26	22.5	102.5	0.0	4.9
 2005	 6	 29	 20	122	52	40	361	24.6	27	11.1	110.5	0.0	4.6
 2005	 6	 29	 21	3	3	3	0	23.1	31	0.3	119.3	0.0	5.1
 2005	 6	 29	 22	0	0	0	0	21.5	37	 0.0	129.1	0.0	6.1
 2005	 6	 29	 23	0	0	0	0	19.9	40	 0.0	140.2	0.0	6.1
 2005	 6	 29	 24	0	0	0	0	18.3	46	 0.0	153.2	0.0	6.4
 2005	 6	 30	 1	0	0	0	0	17.3	50	 0.0	-168.1	0.0	6.7
 2005	 6	 30	 2	0	0	0	0	16.3	52	 0.0	-176.1	0.0	6.5
 2005	 6	 30	 3	0	0	0	0	15.7	54	 0.0	-160.4	0.0	6.6
 2005	 6	 30	 4	0	0	0	0	15.2	54	 0.0	-146.4	0.0	6.0
 2005	 6	 30	 5	0	0	0	0	14.8	55	 0.0	-134.4	0.0	5.9
 2005	 6	 30	 6	0	0	0	0	14.7	52	 0.0	-124.1	0.0	5.0
 2005	 6	 30	 7	52	33	26	206	15.2	51	5.4	-115.1	0.0	5.2
 2005	 6	 30	 8	205	73	87	464	16.5	45	16.6	-106.5	0.0	4.6
 2005	 6	 30	 9	401	98	286	643	18.3	41	28.2	-98.5	0.0	4.9
 2005	 6	 30	 10	591	123	503	727	20.3	36	40.1	-90.3	0.0	4.8
 2005	 6	 30	 11	752	161	696	751	22.3	33	52.0	-80.2	0.0	5.5
 2005	 6	 30	 12	875	191	843	765	24.2	30	63.4	-65.4	0.0	5.7
 2005	 6	 30	 13	942	221	931	755	25.8	28	72.9	-38.0	0.0	6.1
 2005	 6	 30	 14	959	223	951	760	27.0	25	75.6	13.4	0.0	5.4
 2005	 6	 30	 15	922	196	897	778	27.9	24	68.7	54.0	0.0	5.3
 2005	 6	 30	 16	830	163	786	787	28.4	23	58.0	73.4	0.0	5.5
 2005	 6	 30	 17	688	128	614	775	28.5	25	46.2	85.3	0.0	6.5
 2005	 6	 30	 18	509	104	405	719	28.2	26	34.3	94.4	0.0	6.8
 2005	 6	 30	 19	310	89	187	580	27.2	27	22.5	102.5	0.0	6.8
 2005	 6	 30	 20	128	61	46	349	25.8	29	11.1	110.5	0.0	6.4
 2005	 6	 30	 21	4	4	4	0	24.3	33	0.3	119.3	0.0	7.2
 2005	 6	 30	 22	0	0	0	0	22.9	41	 0.0	129.1	0.0	8.9
 2005	 6	 30	 23	0	0	0	0	21.5	42	 0.0	140.2	0.0	8.0
 2005	 6	 30	 24	0	0	0	0	20.1	48	 0.0	153.2	0.0	8.6
 2005	 7	 1	 1	0	0	0	0	19.2	44	 0.0	-168.0	0.0	6.7
 2005	 7	 1	 2	0	0	0	0	18.2	50	 0.0	-176.1	0.0	7.7
 2005	 7	 1	 3	0	0	0	0	17.7	53	 0.0	-160.5	0.0	8.0
 2005	 7	 1	 4	0	0	0	0	17.1	56	 0.0	-146.5	0.0	8.2
 2005	 7	 1	 5	0	0	0	0	16.9	54	 0.0	-134.4	0.0	7.5
 2005	 7	 1	 6	0	0	0	0	16.8	64	 0.0	-124.1	0.0	9.9
 2005	 7	 1	 7	54	35	28	202	17.3	61	5.3	-115.1	0.0	9.7
 2005	 7	 1	 8	192	81	88	389	18.7	59	16.5	-106.5	0.0	10.5
 2005	 7	 1	 9	360	143	268	461	20.5	53	28.1	-98.5	0.0	10.5
 2005	 7	 1	 10	534	190	460	534	22.5	43	40.0	-90.2	0.0	9.3
 2005	 7	 1	 11	655	255	610	508	24.3	38	51.9	-80.2	0.0	8.9
 2005	 7	 1	 12	740	328	718	461	25.9	33	63.3	-65.4	0.0	8.3
 2005	 7	 1	 13	818	324	808	517	27.4	31	72.8	-38.0	0.0	8.7
 2005	 7	 1	 14	841	332	834	526	28.5	30	75.6	13.2	0.0	9.1
 2005	 7	 1	 15	822	297	808	564	29.4	27	68.7	53.5	0.0	8.6
 2005	 7	 1	 16	734	296	700	517	29.9	26	58.0	73.3	0.0	8.1
 2005	 7	 1	 17	651	181	588	650	30.1	25	46.2	85.3	0.0	8.2
 2005	 7	 1	 18	476	133	384	608	29.9	26	34.3	94.3	0.0	8.3
 2005	 7	 1	 19	293	98	182	509	29.0	28	22.5	102.4	0.0	8.8
 2005	 7	 1	 20	119	55	42	336	27.8	30	11.1	110.5	0.0	8.7
 2005	 7	 1	 21	3	3	3	0	26.3	31	0.2	119.2	0.0	8.0
 2005	 7	 1	 22	0	0	0	0	24.7	39	 0.0	129.0	0.0	9.7
 2005	 7	 1	 23	0	0	0	0	23.1	42	 0.0	140.1	0.0	9.5
 2005	 7	 1	 24	0	0	0	0	21.5	49	 0.0	153.2	0.0	10.2
 2005	 7	 2	 1	0	0	0	0	20.5	50	 0.0	-167.6	0.0	9.9
 2005	 7	 2	 2	0	0	0	0	19.4	52	 0.0	-176.1	0.0	9.4
 2005	 7	 2	 3	0	0	0	0	18.4	56	 0.0	-160.5	0.0	9.4
 2005	 7	 2	 4	0	0	0	0	17.8	58	 0.0	-146.5	0.0	9.4
 2005	 7	 2	 5	0	0	0	0	17.2	62	 0.0	-134.4	0.0	10.0
 2005	 7	 2	 6	0	0	0	0	16.9	61	 0.0	-124.1	0.0	9.3
 2005	 7	 2	 7	25	25	22	0	17.2	59	5.3	-115.1	0.0	9.2
 2005	 7	 2	 8	214	93	99	429	19.5	51	16.4	-106.5	0.0	9.2
 2005	 7	 2	 9	412	82	291	700	21.8	46	28.0	-98.5	0.0	9.5
 2005	 7	 2	 10	608	108	516	779	24.1	37	39.9	-90.2	0.0	8.6
 2005	 7	 2	 11	774	123	714	827	26.2	32	51.8	-80.1	0.0	8.0
 2005	 7	 2	 12	899	146	858	843	28.1	28	63.3	-65.3	0.0	7.8
 2005	 7	 2	 13	972	161	954	849	29.7	24	72.8	-38.0	0.0	6.9
 2005	 7	 2	 14	991	162	976	856	31.0	24	75.5	13.1	0.0	8.0
 2005	 7	 2	 15	953	141	920	872	31.8	22	68.7	53.4	0.0	7.2
 2005	 7	 2	 16	857	121	806	869	32.2	19	58.0	73.2	0.0	6.0
