time,G_Gh,G_Dh,G_Gk,G_Bn,Tamb_C,HR_pct, hs, Az,precip_mm, Td
2005-05-29 06:00:00+00:00,200,112,133,297,21.8,65,17.2,-105.1,0.0,14.8
2005-05-29 07:00:00+00:00,389,165,317,451,23.1,60,29.8,-98.4,0.0,15.0
2005-05-29 08:00:00+00:00,559,231,501,484,24.4,57,42.6,-91.4,0.0,15.2
2005-05-29 09:00:00+00:00,729,273,685,554,25.6,48,55.5,-83.2,0.0,13.7
2005-05-29 10:00:00+00:00,839,284,808,599,26.9,43,68.0,-70.0,0.0,13.5
2005-05-29 11:00:00+00:00,909,334,886,587,28.0,41,78.6,-36.2,0.0,13.4
2005-05-29 12:00:00+00:00,932,341,908,603,28.9,38,78.3,38.1,0.0,13.1
2005-05-29 13:00:00+00:00,889,259,856,682,29.4,37,67.6,70.4,0.0,13.3
2005-05-29 14:00:00+00:00,790,193,739,728,29.6,35,55.0,83.4,0.0,12.4
2005-05-29 15:00:00+00:00,612,163,543,668,29.5,33,42.2,91.6,0.0,11.4
2005-05-29 16:00:00+00:00,410,127,327,576,28.9,35,29.4,98.5,0.0,11.8
2005-05-29 17:00:00+00:00,207,104,130,357,27.8,35,16.8,105.2,0.0,10.8
2005-05-29 18:00:00+00:00,23,23,20,0,26.5,38,4.6,112.2,0.0,11.0
2005-05-29 19:00:00+00:00,0,0,0,0,25.3,43,0.0,120.1,0.0,11.9
2005-05-29 20:00:00+00:00,0,0,0,0,24.4,46,0.0,129.3,0.0,11.9
2005-05-29 21:00:00+00:00,0,0,0,0,23.4,51,0.0,140.6,0.0,12.7
2005-05-29 22:00:00+00:00,0,0,0,0,22.3,57,0.0,155.0,0.0,13.4
2005-05-29 23:00:00+00:00,0,0,0,0,21.3,61,0.0,171.3,0.0,13.6
2005-05-30 00:00:00+00:00,0,0,0,0,20.7,66,0.0,-171.0,0.0,14.1
2005-05-30 01:00:00+00:00,0,0,0,0,20.1,68,0.0,-154.4,0.0,13.9
2005-05-30 02:00:00+00:00,0,0,0,0,19.7,73,0.0,-140.4,0.0,14.7
2005-05-30 03:00:00+00:00,0,0,0,0,19.3,75,0.0,-129.2,0.0,14.7
2005-05-30 04:00:00+00:00,0,0,0,0,19.1,74,0.0,-120.0,0.0,14.4
2005-05-30 05:00:00+00:00,24,24,21,0,19.4,71,5.1,-112.2,0.0,14.1
2005-05-30 06:00:00+00:00,196,114,132,275,20.7,66,17.3,-105.2,0.0,14.2
2005-05-30 07:00:00+00:00,382,167,312,432,22.1,59,29.8,-98.5,0.0,13.7
2005-05-30 08:00:00+00:00,591,194,528,585,23.6,54,42.6,-91.5,0.0,13.7
2005-05-30 09:00:00+00:00,743,236,697,615,25.0,48,55.5,-83.4,0.0,13.2
2005-05-30 10:00:00+00:00,850,272,818,623,26.1,45,68.0,-70.3,0.0,13.3
2005-05-30 11:00:00+00:00,927,341,901,598,27.3,42,78.7,-36.5,0.0,13.1
2005-05-30 12:00:00+00:00,933,341,907,604,28.2,37,78.5,38.3,0.0,12.1
2005-05-30 13:00:00+00:00,824,320,793,545,28.7,35,67.7,70.6,0.0,11.8
2005-05-30 14:00:00+00:00,669,322,629,423,28.7,34,55.1,83.5,0.0,11.5
2005-05-30 15:00:00+00:00,523,267,467,380,28.4,34,42.3,92.1,0.0,10.9
2005-05-30 16:00:00+00:00,370,175,302,398,27.7,36,29.5,98.6,0.0,11.3
2005-05-30 17:00:00+00:00,193,113,128,277,26.6,37,16.9,105.3,0.0,10.9
2005-05-30 18:00:00+00:00,20,20,18,0,25.3,39,4.7,112.3,0.0,10.4
2005-05-30 19:00:00+00:00,0,0,0,0,24.6,43,0.0,120.2,0.0,11.4
2005-05-30 20:00:00+00:00,0,0,0,0,23.8,42,0.0,129.4,0.0,10.3
2005-05-30 21:00:00+00:00,0,0,0,0,22.9,47,0.0,141.0,0.0,11.0
2005-05-30 22:00:00+00:00,0,0,0,0,22.1,49,0.0,155.0,0.0,11.0
2005-05-30 23:00:00+00:00,0,0,0,0,21.3,52,0.0,171.3,0.0,11.0
2005-05-31 00:00:00+00:00,0,0,0,0,20.8,53,0.0,-171.1,0.0,10.9
2005-05-31 01:00:00+00:00,0,0,0,0,20.2,58,0.0,-154.4,0.0,11.7
2005-05-31 02:00:00+00:00,0,0,0,0,19.9,59,0.0,-140.5,0.0,11.5
2005-05-31 03:00:00+00:00,0,0,0,0,19.5,64,0.0,-129.3,0.0,12.4
2005-05-31 04:00:00+00:00,0,0,0,0,19.3,64,0.0,-120.1,0.0,12.4
2005-05-31 05:00:00+00:00,23,23,21,0,19.6,67,5.1,-112.2,0.0,13.3
2005-05-31 06:00:00+00:00,203,112,133,305,21.0,62,17.3,-105.3,0.0,13.6
2005-05-31 07:00:00+00:00,372,168,304,409,22.4,58,29.9,-98.6,0.0,13.7
2005-05-31 08:00:00+00:00,575,214,512,533,23.8,55,42.7,-92.1,0.0,14.4
2005-05-31 09:00:00+00:00,755,259,707,601,25.1,47,55.5,-83.5,0.0,13.2
2005-05-31 10:00:00+00:00,833,310,801,564,26.5,42,68.1,-70.5,0.0,12.5
2005-05-31 11:00:00+00:00,897,326,872,581,27.6,39,78.8,-37.3,0.0,12.3
2005-05-31 12:00:00+00:00,873,361,849,523,28.4,38,78.6,38.5,0.0,12.5
2005-05-31 13:00:00+00:00,801,322,770,518,28.8,37,67.8,71.2,0.0,12.9
2005-05-31 14:00:00+00:00,716,255,670,561,29.0,36,55.2,84.1,0.0,12.3
2005-05-31 15:00:00+00:00,574,206,510,546,28.8,37,42.4,92.2,0.0,12.8
2005-05-31 16:00:00+00:00,384,152,309,471,28.1,40,29.6,99.1,0.0,13.3
2005-05-31 17:00:00+00:00,194,112,128,283,27.1,46,17.0,105.4,0.0,14.4
2005-05-31 18:00:00+00:00,21,21,19,0,25.7,53,4.8,112.3,0.0,15.4
2005-05-31 19:00:00+00:00,0,0,0,0,24.9,60,0.0,120.2,0.0,16.7
2005-05-31 20:00:00+00:00,0,0,0,0,24.4,67,0.0,129.4,0.0,18.0
2005-05-31 21:00:00+00:00,0,0,0,0,23.8,69,0.0,141.1,0.0,17.6
2005-05-31 22:00:00+00:00,0,0,0,0,23.1,71,0.0,155.1,0.0,17.6
2005-05-31 23:00:00+00:00,0,0,0,0,22.4,75,0.0,171.3,0.0,17.7
2005-06-01 00:00:00+00:00,0,0,0,0,22.1,71,0.0,-171.1,0.0,16.7
2005-06-01 01:00:00+00:00,0,0,0,0,21.7,72,0.0,-154.5,0.0,16.5
2005-06-01 02:00:00+00:00,0,0,0,0,21.5,74,0.0,-140.6,0.0,16.7
2005-06-01 03:00:00+00:00,0,0,0,0,21.4,79,0.0,-129.4,0.0,17.5
2005-06-01 04:00:00+00:00,0,0,0,0,21.2,79,0.0,-120.2,0.0,17.4
2005-06-01 05:00:00+00:00,24,24,22,0,21.5,74,5.2,-112.3,0.0,16.7
2005-06-01 06:00:00+00:00,195,115,131,269,22.6,72,17.3,-105.4,0.0,17.3
2005-06-01 07:00:00+00:00,383,160,309,448,23.7,72,29.9,-99.1,0.0,18.4
2005-06-01 08:00:00+00:00,568,218,506,516,24.9,63,42.7,-92.2,0.0,17.5
2005-06-01 09:00:00+00:00,717,282,671,527,26.0,59,55.6,-84.1,0.0,17.2
2005-06-01 10:00:00+00:00,853,268,818,630,27.2,54,68.1,-71.1,0.0,17.0
2005-06-01 11:00:00+00:00,909,311,881,610,28.2,51,78.9,-38.0,0.0,17.0
2005-06-01 12:00:00+00:00,899,323,870,587,28.8,50,78.7,39.1,0.0,17.4
2005-06-01 13:00:00+00:00,843,277,809,611,29.3,48,67.9,71.3,0.0,17.1
2005-06-01 14:00:00+00:00,735,265,687,572,29.5,46,55.3,84.2,0.0,16.6
2005-06-01 15:00:00+00:00,552,227,492,482,29.3,46,42.4,92.3,0.0,16.5
2005-06-01 16:00:00+00:00,371,166,300,414,28.7,49,29.6,99.1,0.0,16.8
2005-06-01 17:00:00+00:00,194,113,128,275,27.9,50,17.1,105.5,0.0,16.6
2005-06-01 18:00:00+00:00,22,22,20,0,26.8,52,4.9,112.4,0.0,16.2
2005-06-01 19:00:00+00:00,0,0,0,0,26.0,57,0.0,120.3,0.0,16.8
2005-06-01 20:00:00+00:00,0,0,0,0,25.2,58,0.0,129.5,0.0,16.4
2005-06-01 21:00:00+00:00,0,0,0,0,24.7,59,0.0,141.1,0.0,16.1
2005-06-01 22:00:00+00:00,0,0,0,0,24.0,59,0.0,155.1,0.0,15.6
2005-06-01 23:00:00+00:00,0,0,0,0,23.4,64,0.0,171.3,0.0,16.1
2005-06-02 00:00:00+00:00,0,0,0,0,22.9,66,0.0,-171.1,0.0,16.2
2005-06-02 01:00:00+00:00,0,0,0,0,22.3,68,0.0,-154.6,0.0,16.2
2005-06-02 02:00:00+00:00,0,0,0,0,22.0,71,0.0,-141.0,0.0,16.5
2005-06-02 03:00:00+00:00,0,0,0,0,21.7,69,0.0,-129.4,0.0,15.9
2005-06-02 04:00:00+00:00,0,0,0,0,21.5,69,0.0,-120.3,0.0,15.6
2005-06-02 05:00:00+00:00,23,23,21,0,21.8,64,5.2,-112.4,0.0,14.6
2005-06-02 06:00:00+00:00,204,112,133,307,22.9,60,17.4,-105.5,0.0,14.7
2005-06-02 07:00:00+00:00,404,135,322,538,24.1,57,29.9,-99.2,0.0,15.1
2005-06-02 08:00:00+00:00,600,188,532,607,25.1,53,42.7,-92.3,0.0,14.8
2005-06-02 09:00:00+00:00,765,232,714,646,26.4,49,55.6,-84.2,0.0,14.7
2005-06-02 10:00:00+00:00,888,268,850,668,27.6,44,68.2,-71.4,0.0,14.1
2005-06-02 11:00:00+00:00,941,316,909,636,28.5,42,79.0,-38.3,0.0,14.5
2005-06-02 12:00:00+00:00,938,319,907,632,29.2,40,78.9,39.3,0.0,14.3
2005-06-02 13:00:00+00:00,879,282,841,644,29.6,39,68.0,71.5,0.0,14.2
2005-06-02 14:00:00+00:00,757,240,707,628,29.8,43,55.4,84.3,0.0,16.0
2005-06-02 15:00:00+00:00,590,180,523,606,29.6,41,42.5,92.4,0.0,14.8
2005-06-02 16:00:00+00:00,393,146,313,499,29.0,46,29.7,99.2,0.0,16.1
2005-06-02 17:00:00+00:00,200,112,130,298,28.2,48,17.2,105.5,0.0,16.3
2005-06-02 18:00:00+00:00,22,22,20,0,27.1,53,5.0,112.5,0.0,16.8
2005-06-02 19:00:00+00:00,0,0,0,0,26.2,57,0.0,120.4,0.0,17.1
2005-06-02 20:00:00+00:00,0,0,0,0,25.3,59,0.0,129.5,0.0,16.6
2005-06-02 21:00:00+00:00,0,0,0,0,24.7,65,0.0,141.1,0.0,17.6
2005-06-02 22:00:00+00:00,0,0,0,0,23.9,67,0.0,155.1,0.0,17.5
2005-06-02 23:00:00+00:00,0,0,0,0,23.2,68,0.0,171.3,0.0,16.9
2005-06-03 00:00:00+00:00,0,0,0,0,22.7,62,0.0,-171.2,0.0,15.0
2005-06-03 01:00:00+00:00,0,0,0,0,22.1,67,0.0,-155.0,0.0,15.8
2005-06-03 02:00:00+00:00,0,0,0,0,21.9,65,0.0,-141.1,0.0,15.1
2005-06-03 03:00:00+00:00,0,0,0,0,21.6,67,0.0,-129.5,0.0,15.1
2005-06-03 04:00:00+00:00,0,0,0,0,21.4,70,0.0,-120.4,0.0,15.7
2005-06-03 05:00:00+00:00,24,24,22,0,21.6,69,5.3,-112.5,0.0,15.7
2005-06-03 06:00:00+00:00,212,109,134,343,22.8,65,17.4,-105.6,0.0,15.8
2005-06-03 07:00:00+00:00,419,120,330,599,24.0,64,29.9,-99.3,0.0,16.7
2005-06-03 08:00:00+00:00,613,162,540,665,25.1,65,42.7,-92.4,0.0,18.0
2005-06-03 09:00:00+00:00,778,212,724,686,26.4,53,55.6,-84.4,0.0,16.0
2005-06-03 10:00:00+00:00,882,280,843,648,27.6,50,68.2,-71.6,0.0,16.1
2005-06-03 11:00:00+00:00,948,301,916,659,28.5,47,79.1,-39.1,0.0,16.2
2005-06-03 12:00:00+00:00,953,290,921,675,29.2,45,79.0,39.4,0.0,16.0
2005-06-03 13:00:00+00:00,882,278,843,651,29.7,42,68.1,72.1,0.0,15.5
2005-06-03 14:00:00+00:00,756,243,705,622,29.8,41,55.5,84.4,0.0,15.1
2005-06-03 15:00:00+00:00,595,187,527,602,29.6,42,42.6,92.5,0.0,15.4
2005-06-03 16:00:00+00:00,404,132,320,547,29.1,41,29.8,99.3,0.0,14.6
2005-06-03 17:00:00+00:00,207,110,132,329,28.2,46,17.3,105.6,0.0,15.5
2005-06-03 18:00:00+00:00,22,22,20,0,27.1,50,5.1,112.5,0.0,15.8
2005-06-03 19:00:00+00:00,0,0,0,0,26.0,57,0.0,120.4,0.0,16.9
2005-06-03 20:00:00+00:00,0,0,0,0,25.0,60,0.0,129.6,0.0,16.7
2005-06-03 21:00:00+00:00,0,0,0,0,24.2,59,0.0,141.2,0.0,15.8
2005-06-03 22:00:00+00:00,0,0,0,0,23.3,62,0.0,155.1,0.0,15.8
2005-06-03 23:00:00+00:00,0,0,0,0,22.4,70,0.0,171.3,0.0,16.6
2005-06-04 00:00:00+00:00,0,0,0,0,21.7,76,0.0,-171.2,0.0,17.3
2005-06-04 01:00:00+00:00,0,0,0,0,21.0,79,0.0,-155.1,0.0,17.1
2005-06-04 02:00:00+00:00,0,0,0,0,20.5,79,0.0,-141.2,0.0,16.7
2005-06-04 03:00:00+00:00,0,0,0,0,20.1,78,0.0,-129.6,0.0,16.1
2005-06-04 04:00:00+00:00,0,0,0,0,19.8,79,0.0,-120.4,0.0,16.2
2005-06-04 05:00:00+00:00,24,24,22,0,20.0,76,5.3,-112.6,0.0,15.7
2005-06-04 06:00:00+00:00,218,106,135,374,21.2,71,17.4,-106.0,0.0,15.6
2005-06-04 07:00:00+00:00,424,114,331,620,22.3,70,30.0,-99.3,0.0,16.6
2005-06-04 08:00:00+00:00,625,156,549,690,23.5,60,42.7,-92.5,0.0,15.4
2005-06-04 09:00:00+00:00,804,164,743,775,24.6,56,55.6,-84.5,0.0,15.2
2005-06-04 10:00:00+00:00,925,193,878,788,25.5,51,68.2,-72.2,0.0,14.7
2005-06-04 11:00:00+00:00,985,220,944,779,26.4,48,79.1,-39.4,0.0,14.5
2005-06-04 12:00:00+00:00,979,232,946,761,27.1,46,79.1,39.6,0.0,14.6
2005-06-04 13:00:00+00:00,919,202,873,772,27.5,45,68.2,72.2,0.0,14.4
2005-06-04 14:00:00+00:00,796,177,738,751,27.6,45,55.5,84.5,0.0,14.7
2005-06-04 15:00:00+00:00,627,151,550,702,27.4,44,42.7,92.5,0.0,14.3
2005-06-04 16:00:00+00:00,425,111,331,631,26.9,47,29.9,99.4,0.0,14.8
2005-06-04 17:00:00+00:00,220,104,135,388,26.0,52,17.4,106.1,0.0,15.2
2005-06-04 18:00:00+00:00,24,24,22,0,25.0,54,5.2,112.6,0.0,15.0
2005-06-04 19:00:00+00:00,0,0,0,0,24.4,59,0.0,120.5,0.0,15.7
2005-06-04 20:00:00+00:00,0,0,0,0,23.7,57,0.0,130.0,0.0,14.6
2005-06-04 21:00:00+00:00,0,0,0,0,23.1,62,0.0,141.2,0.0,15.5
2005-06-04 22:00:00+00:00,0,0,0,0,22.4,65,0.0,155.1,0.0,15.5
2005-06-04 23:00:00+00:00,0,0,0,0,21.8,66,0.0,171.3,0.0,15.1
2005-06-05 00:00:00+00:00,0,0,0,0,21.5,69,0.0,-171.2,0.0,15.5
2005-06-05 01:00:00+00:00,0,0,0,0,21.2,69,0.0,-155.1,0.0,15.4
2005-06-05 02:00:00+00:00,0,0,0,0,21.1,74,0.0,-141.2,0.0,16.3
2005-06-05 03:00:00+00:00,0,0,0,0,20.9,75,0.0,-130.0,0.0,16.2
2005-06-05 04:00:00+00:00,0,0,0,0,20.8,72,0.0,-120.5,0.0,15.6
2005-06-05 05:00:00+00:00,25,25,22,0,21.1,68,5.3,-113.0,0.0,15.1
2005-06-05 06:00:00+00:00,209,111,133,329,22.3,66,17.4,-106.1,0.0,15.7
2005-06-05 07:00:00+00:00,409,127,322,564,23.6,63,30.0,-99.4,0.0,16.2
2005-06-05 08:00:00+00:00,608,179,536,632,24.9,60,42.8,-93.0,0.0,16.5
2005-06-05 09:00:00+00:00,768,228,713,653,26.0,53,55.6,-85.0,0.0,15.7
2005-06-05 10:00:00+00:00,870,301,829,612,27.2,50,68.2,-72.4,0.0,15.9
2005-06-05 11:00:00+00:00,937,324,902,624,28.2,49,79.2,-40.1,0.0,16.4
2005-06-05 12:00:00+00:00,927,341,895,596,29.0,46,79.2,40.1,0.0,16.3
2005-06-05 13:00:00+00:00,876,291,835,629,29.4,45,68.3,72.4,0.0,16.1
2005-06-05 14:00:00+00:00,748,231,695,626,29.6,42,55.6,85.0,0.0,15.2
2005-06-05 15:00:00+00:00,598,187,528,605,29.4,42,42.8,93.0,0.0,15.1
2005-06-05 16:00:00+00:00,406,134,321,544,28.9,43,30.0,99.4,0.0,15.0
2005-06-05 17:00:00+00:00,204,113,132,303,28.0,47,17.4,106.1,0.0,15.6
2005-06-05 18:00:00+00:00,22,22,20,0,26.9,53,5.3,113.0,0.0,16.4
2005-06-05 19:00:00+00:00,0,0,0,0,26.0,57,0.0,120.5,0.0,16.7
2005-06-05 20:00:00+00:00,0,0,0,0,25.1,57,0.0,130.0,0.0,16.1
2005-06-05 21:00:00+00:00,0,0,0,0,24.5,60,0.0,141.2,0.0,16.2
2005-06-05 22:00:00+00:00,0,0,0,0,23.8,65,0.0,155.1,0.0,16.9
2005-06-05 23:00:00+00:00,0,0,0,0,23.1,69,0.0,171.2,0.0,17.1
2005-06-06 00:00:00+00:00,0,0,0,0,22.5,68,0.0,-171.3,0.0,16.3
2005-06-06 01:00:00+00:00,0,0,0,0,21.9,72,0.0,-155.2,0.0,16.6
2005-06-06 02:00:00+00:00,0,0,0,0,21.5,70,0.0,-141.3,0.0,15.9
2005-06-06 03:00:00+00:00,0,0,0,0,21.2,71,0.0,-130.1,0.0,15.7
2005-06-06 04:00:00+00:00,0,0,0,0,20.9,73,0.0,-120.6,0.0,15.9
2005-06-06 05:00:00+00:00,23,23,21,0,21.2,73,5.3,-113.1,0.0,16.2
2005-06-06 06:00:00+00:00,191,118,129,245,22.2,71,17.5,-106.2,0.0,16.8
2005-06-06 07:00:00+00:00,386,166,309,439,23.3,67,30.0,-99.5,0.0,16.7
2005-06-06 08:00:00+00:00,579,196,512,564,24.4,64,42.8,-93.1,0.0,17.3
2005-06-06 09:00:00+00:00,734,245,682,592,25.4,56,55.6,-85.2,0.0,16.1
2005-06-06 10:00:00+00:00,862,324,822,580,26.5,55,68.3,-72.6,0.0,16.7
2005-06-06 11:00:00+00:00,947,318,911,640,27.5,52,79.3,-40.4,0.0,16.8
2005-06-06 12:00:00+00:00,911,377,879,543,28.1,50,79.3,40.2,0.0,16.7
2005-06-06 13:00:00+00:00,848,275,809,617,28.5,47,68.3,72.5,0.0,16.1
2005-06-06 14:00:00+00:00,731,249,680,583,28.6,48,55.7,85.1,0.0,16.6
2005-06-06 15:00:00+00:00,581,206,512,552,28.5,49,42.8,93.1,0.0,16.6
2005-06-06 16:00:00+00:00,405,151,321,507,27.9,50,30.1,99.5,0.0,16.5
2005-06-06 17:00:00+00:00,214,110,135,346,27.1,54,17.5,106.2,0.0,17.1
2005-06-06 18:00:00+00:00,26,26,23,0,26.1,59,5.4,113.1,0.0,17.5
2005-06-06 19:00:00+00:00,0,0,0,0,25.2,66,0.0,120.5,0.0,18.3
2005-06-06 20:00:00+00:00,0,0,0,0,24.5,67,0.0,130.1,0.0,18.1
2005-06-06 21:00:00+00:00,0,0,0,0,23.8,71,0.0,141.3,0.0,18.1
2005-06-06 22:00:00+00:00,0,0,0,0,23.0,74,0.0,155.1,0.0,18.0
2005-06-06 23:00:00+00:00,0,0,0,0,22.2,78,0.0,171.2,0.0,18.3
2005-06-07 00:00:00+00:00,0,0,0,0,21.8,78,0.0,-171.3,0.0,17.7
2005-06-07 01:00:00+00:00,0,0,0,0,21.2,83,0.0,-155.3,0.0,18.2
2005-06-07 02:00:00+00:00,0,0,0,0,21.0,84,0.0,-141.4,0.0,18.2
2005-06-07 03:00:00+00:00,0,0,0,0,20.7,85,0.0,-130.2,0.0,18.1
2005-06-07 04:00:00+00:00,0,0,0,0,20.5,86,0.0,-121.0,0.0,18.1
2005-06-07 05:00:00+00:00,24,24,21,0,20.8,88,5.4,-113.2,0.0,18.8
2005-06-07 06:00:00+00:00,196,116,130,267,21.8,85,17.5,-106.3,0.0,19.2
2005-06-07 07:00:00+00:00,386,157,308,458,23.0,80,30.0,-99.6,0.0,19.4
2005-06-07 08:00:00+00:00,574,202,505,547,24.1,74,42.8,-93.2,0.0,19.2
2005-06-07 09:00:00+00:00,751,263,697,591,25.1,64,55.6,-85.3,0.0,17.9
2005-06-07 10:00:00+00:00,865,308,823,600,26.3,61,68.3,-73.1,0.0,18.3
2005-06-07 11:00:00+00:00,930,336,897,605,27.3,59,79.3,-41.1,0.0,18.5
2005-06-07 12:00:00+00:00,941,316,905,637,28.0,55,79.4,40.3,0.0,18.1
2005-06-07 13:00:00+00:00,885,275,843,656,28.5,51,68.4,73.0,0.0,17.3
2005-06-07 14:00:00+00:00,771,238,715,644,28.7,52,55.8,85.2,0.0,17.8
2005-06-07 15:00:00+00:00,595,182,524,605,28.6,49,42.9,93.2,0.0,16.8
2005-06-07 16:00:00+00:00,408,133,322,548,28.0,46,30.1,99.5,0.0,15.3
2005-06-07 17:00:00+00:00,210,113,135,322,27.2,47,17.6,106.2,0.0,15.1
2005-06-07 18:00:00+00:00,26,26,23,0,26.1,51,5.5,113.1,0.0,15.4
2005-06-07 19:00:00+00:00,0,0,0,0,25.0,61,0.0,120.6,0.0,16.9
2005-06-07 20:00:00+00:00,0,0,0,0,24.2,61,0.0,130.1,0.0,16.3
2005-06-07 21:00:00+00:00,0,0,0,0,23.3,60,0.0,141.3,0.0,15.2
2005-06-07 22:00:00+00:00,0,0,0,0,22.3,65,0.0,155.1,0.0,15.4
2005-06-07 23:00:00+00:00,0,0,0,0,21.4,65,0.0,171.2,0.0,14.5
2005-06-08 00:00:00+00:00,0,0,0,0,20.6,73,0.0,-171.4,0.0,15.6
2005-06-08 01:00:00+00:00,0,0,0,0,19.8,73,0.0,-155.3,0.0,14.8
2005-06-08 02:00:00+00:00,0,0,0,0,19.4,70,0.0,-141.4,0.0,13.9
2005-06-08 03:00:00+00:00,0,0,0,0,19.0,72,0.0,-130.2,0.0,13.8
2005-06-08 04:00:00+00:00,0,0,0,0,18.7,65,0.0,-121.1,0.0,11.9
2005-06-08 05:00:00+00:00,24,24,22,0,19.0,63,5.4,-113.2,0.0,11.9
2005-06-08 06:00:00+00:00,228,111,140,389,20.3,63,17.5,-106.3,0.0,13.0
2005-06-08 07:00:00+00:00,444,88,340,712,21.7,58,30.0,-100.1,0.0,13.1
2005-06-08 08:00:00+00:00,649,109,561,795,23.0,50,42.8,-93.3,0.0,12.2
2005-06-08 09:00:00+00:00,817,140,751,821,24.3,47,55.6,-85.4,0.0,12.4
2005-06-08 10:00:00+00:00,936,171,885,823,25.3,45,68.3,-73.3,0.0,12.5
2005-06-08 11:00:00+00:00,1000,191,956,824,26.3,45,79.4,-41.4,0.0,13.5
2005-06-08 12:00:00+00:00,1005,184,961,835,27.1,44,79.5,40.4,0.0,13.8
2005-06-08 13:00:00+00:00,942,164,890,836,27.6,43,68.5,73.1,0.0,14.0
2005-06-08 14:00:00+00:00,818,145,752,813,27.8,44,55.9,85.3,0.0,14.4
2005-06-08 15:00:00+00:00,645,132,562,753,27.6,45,43.0,93.2,0.0,14.7
2005-06-08 16:00:00+00:00,439,100,337,673,27.0,46,30.2,99.6,0.0,14.6
2005-06-08 17:00:00+00:00,228,104,138,408,26.1,51,17.7,106.3,0.0,15.1
2005-06-08 18:00:00+00:00,24,24,22,0,25.0,54,5.6,113.2,0.0,15.1
2005-06-08 19:00:00+00:00,0,0,0,0,24.4,57,0.0,121.0,0.0,15.4
2005-06-08 20:00:00+00:00,0,0,0,0,23.7,60,0.0,130.1,0.0,15.5
2005-06-08 21:00:00+00:00,0,0,0,0,23.0,61,0.0,141.3,0.0,15.1
2005-06-08 22:00:00+00:00,0,0,0,0,22.3,64,0.0,155.1,0.0,15.1
2005-06-08 23:00:00+00:00,0,0,0,0,21.6,68,0.0,171.2,0.0,15.4
2005-06-09 00:00:00+00:00,0,0,0,0,21.2,68,0.0,-171.4,0.0,15.1
2005-06-09 01:00:00+00:00,0,0,0,0,20.7,70,0.0,-155.4,0.0,15.1
2005-06-09 02:00:00+00:00,0,0,0,0,20.4,70,0.0,-141.5,0.0,14.8
2005-06-09 03:00:00+00:00,0,0,0,0,20.2,72,0.0,-130.3,0.0,15.0
2005-06-09 04:00:00+00:00,0,0,0,0,20.0,71,0.0,-121.2,0.0,14.7
2005-06-09 05:00:00+00:00,24,24,22,0,20.2,76,5.4,-113.3,0.0,15.8
2005-06-09 06:00:00+00:00,210,111,132,329,21.4,69,17.5,-106.4,0.0,15.5
2005-06-09 07:00:00+00:00,414,119,321,589,22.6,64,30.0,-100.1,0.0,15.4
2005-06-09 08:00:00+00:00,611,163,534,659,23.9,57,42.8,-93.4,0.0,14.9
2005-06-09 09:00:00+00:00,768,226,711,657,25.0,52,55.6,-85.5,0.0,14.3
2005-06-09 10:00:00+00:00,895,252,851,693,26.0,51,68.3,-73.5,0.0,15.0
2005-06-09 11:00:00+00:00,950,296,913,666,27.0,51,79.4,-42.1,0.0,16.0
2005-06-09 12:00:00+00:00,953,292,916,672,27.7,47,79.6,40.5,0.0,15.4
2005-06-09 13:00:00+00:00,898,250,854,697,28.1,45,68.6,73.2,0.0,15.1
2005-06-09 14:00:00+00:00,776,220,718,670,28.3,47,55.9,85.4,0.0,15.9
2005-06-09 15:00:00+00:00,616,174,540,647,28.1,46,43.1,93.3,0.0,15.6
2005-06-09 16:00:00+00:00,415,125,325,574,27.6,48,30.3,100.0,0.0,15.7
2005-06-09 17:00:00+00:00,214,113,137,330,26.7,51,17.8,106.3,0.0,15.7
2005-06-09 18:00:00+00:00,25,25,22,0,25.6,59,5.7,113.2,0.0,16.9
2005-06-09 19:00:00+00:00,0,0,0,0,25.0,64,0.0,121.0,0.0,17.8
2005-06-09 20:00:00+00:00,0,0,0,0,24.3,66,0.0,130.2,0.0,17.6
2005-06-09 21:00:00+00:00,0,0,0,0,23.6,69,0.0,141.3,0.0,17.7
2005-06-09 22:00:00+00:00,0,0,0,0,22.9,70,0.0,155.1,0.0,17.2
2005-06-09 23:00:00+00:00,0,0,0,0,22.2,73,0.0,171.2,0.0,17.1
2005-06-10 00:00:00+00:00,0,0,0,0,21.8,75,0.0,-171.4,0.0,17.1
2005-06-10 01:00:00+00:00,0,0,0,0,21.3,76,0.0,-155.4,0.0,16.9
2005-06-10 02:00:00+00:00,0,0,0,0,21.1,77,0.0,-141.5,0.0,16.9
2005-06-10 03:00:00+00:00,0,0,0,0,20.8,77,0.0,-130.4,0.0,16.7
2005-06-10 04:00:00+00:00,0,0,0,0,20.6,79,0.0,-121.2,0.0,16.8
2005-06-10 05:00:00+00:00,24,24,22,0,20.9,84,5.4,-113.3,0.0,18.2
2005-06-10 06:00:00+00:00,221,105,133,387,22.1,78,17.5,-106.4,0.0,18.1
2005-06-10 07:00:00+00:00,429,106,329,646,23.4,72,30.0,-100.2,0.0,18.2
2005-06-10 08:00:00+00:00,636,139,551,731,24.7,70,42.8,-93.5,0.0,19.0
2005-06-10 09:00:00+00:00,806,157,740,787,25.9,63,55.6,-85.6,0.0,18.2
2005-06-10 10:00:00+00:00,917,205,865,767,27.1,57,68.3,-74.0,0.0,17.9
