Borg El Arab
 30,915        29,5456       10            2            Azimut = 0    Elevación = 31

 y	 m	 dm	 h	G_Gh	G_Dh	G_Gk	G_Bn	 Ta	 RH	 hs	 Az	RR	 Td
 2005	 7	 2	 5	0	0	0	0	23.7	81	 0.0	-122.1	0.0	20.3
 2005	 7	 2	 6	20	20	18	0	23.9	86	4.6	-114.1	0.0	21.4
 2005	 7	 2	 7	202	102	119	347	25.0	80	16.6	-107.2	0.0	21.3
 2005	 7	 2	 8	396	121	303	565	26.1	79	29.1	-100.6	0.0	22.3
 2005	 7	 2	 9	589	178	512	616	27.5	72	41.8	-94.3	0.0	22.0
 2005	 7	 2	 10	754	223	694	651	28.7	63	54.7	-86.5	0.0	21.1
 2005	 7	 2	 11	886	248	839	691	29.9	61	67.4	-75.3	0.0	21.5
 2005	 7	 2	 12	963	253	924	724	30.9	56	78.9	-47.2	0.0	21.1
 2005	 7	 2	 13	971	251	932	729	31.6	52	80.5	36.3	0.0	20.7
 2005	 7	 2	 14	895	268	850	668	32.0	47	69.6	72.3	0.0	19.2
 2005	 7	 2	 15	785	223	727	670	32.2	46	57.0	85.1	0.0	19.0
 2005	 7	 2	 16	632	175	555	656	32.1	48	44.2	93.1	0.0	19.8
 2005	 7	 2	 17	432	125	341	589	31.6	49	31.4	99.5	0.0	19.4
 2005	 7	 2	 18	242	87	145	480	30.8	52	18.8	106.1	0.0	19.7
 2005	 7	 2	 19	72	45	35	228	29.7	53	6.7	112.6	0.0	19.2
 2005	 7	 2	 20	0	0	0	0	28.7	60	 0.0	120.3	0.0	20.3
 2005	 7	 2	 21	0	0	0	0	28.0	61	 0.0	129.4	0.0	19.8
 2005	 7	 2	 22	0	0	0	0	27.2	64	 0.0	140.4	0.0	19.9
 2005	 7	 2	 23	0	0	0	0	26.5	69	 0.0	154.1	0.0	20.4
 2005	 7	 2	 24	0	0	0	0	25.7	69	 0.0	170.0	0.0	19.7
 2005	 7	 3	 1	0	0	0	0	25.3	77	 0.0	-173.0	0.0	21.0
 2005	 7	 3	 2	0	0	0	0	24.9	76	 0.0	-156.5	0.0	20.4
 2005	 7	 3	 3	0	0	0	0	24.9	77	 0.0	-142.6	0.0	20.6
 2005	 7	 3	 4	0	0	0	0	24.7	76	 0.0	-131.3	0.0	20.1
 2005	 7	 3	 5	0	0	0	0	24.6	79	 0.0	-122.0	0.0	20.7
 2005	 7	 3	 6	15	15	14	0	24.8	76	4.5	-114.1	0.0	20.3
 2005	 7	 3	 7	157	107	106	176	25.6	76	16.5	-107.2	0.0	21.0
 2005	 7	 3	 8	260	220	221	83	26.5	73	29.0	-100.5	0.0	21.3
 2005	 7	 3	 9	405	310	361	142	27.5	68	41.8	-94.2	0.0	21.1
 2005	 7	 3	 10	547	380	503	205	28.5	62	54.6	-86.5	0.0	20.4
 2005	 7	 3	 11	608	428	572	195	29.4	56	67.3	-75.3	0.0	19.7
 2005	 7	 3	 12	795	399	765	404	30.4	53	78.8	-47.1	0.0	19.7
 2005	 7	 3	 13	860	373	828	493	31.2	54	80.4	35.6	0.0	20.7
 2005	 7	 3	 14	845	311	805	569	31.9	48	69.6	72.2	0.0	19.5
 2005	 7	 3	 15	725	268	674	545	32.2	50	57.0	85.1	0.0	20.6
 2005	 7	 3	 16	594	203	526	561	32.3	50	44.2	93.0	0.0	20.5
 2005	 7	 3	 17	449	129	355	614	32.1	49	31.4	99.4	0.0	19.9
 2005	 7	 3	 18	221	109	142	347	31.4	52	18.8	106.1	0.0	20.3
 2005	 7	 3	 19	72	49	38	201	30.6	54	6.7	112.5	0.0	20.4
 2005	 7	 3	 20	0	0	0	0	29.8	61	 0.0	120.3	0.0	21.4
 2005	 7	 3	 21	0	0	0	0	28.9	58	 0.0	129.3	0.0	19.9
 2005	 7	 3	 22	0	0	0	0	28.0	61	 0.0	140.4	0.0	19.9
 2005	 7	 3	 23	0	0	0	0	27.1	66	 0.0	154.1	0.0	20.3
 2005	 7	 3	 24	0	0	0	0	26.2	68	 0.0	169.6	0.0	19.8
 2005	 7	 4	 1	0	0	0	0	25.4	72	 0.0	-173.1	0.0	20.0
 2005	 7	 4	 2	0	0	0	0	24.8	81	 0.0	-156.5	0.0	21.2
 2005	 7	 4	 3	0	0	0	0	24.4	83	 0.0	-142.5	0.0	21.4
 2005	 7	 4	 4	0	0	0	0	24.0	91	 0.0	-131.2	0.0	22.5
 2005	 7	 4	 5	0	0	0	0	23.8	90	 0.0	-122.0	0.0	22.0
 2005	 7	 4	 6	19	19	17	0	23.9	90	4.4	-114.1	0.0	22.3
 2005	 7	 4	 7	168	112	112	195	24.8	88	16.5	-107.2	0.0	22.7
 2005	 7	 4	 8	292	227	245	134	25.4	85	29.0	-100.5	0.0	22.6
 2005	 7	 4	 9	440	325	391	174	26.4	84	41.7	-94.2	0.0	23.4
 2005	 7	 4	 10	563	375	518	230	27.3	76	54.6	-86.4	0.0	22.8
 2005	 7	 4	 11	721	397	682	351	28.3	71	67.3	-75.2	0.0	22.4
 2005	 7	 4	 12	815	372	785	452	29.1	63	78.7	-47.1	0.0	21.4
 2005	 7	 4	 13	787	424	755	369	29.7	58	80.4	35.3	0.0	20.4
 2005	 7	 4	 14	791	334	755	488	30.1	55	69.6	72.0	0.0	20.2
 2005	 7	 4	 15	731	287	680	530	30.4	56	57.0	84.6	0.0	20.6
 2005	 7	 4	 16	619	191	547	615	30.4	58	44.2	92.6	0.0	21.3
 2005	 7	 4	 17	430	128	341	582	30.1	58	31.4	99.4	0.0	21.0
 2005	 7	 4	 18	256	94	153	499	29.5	58	18.9	105.6	0.0	20.3
 2005	 7	 4	 19	75	47	36	240	28.7	64	6.7	112.5	0.0	21.1
 2005	 7	 4	 20	0	0	0	0	27.8	67	 0.0	120.2	0.0	21.1
 2005	 7	 4	 21	0	0	0	0	27.1	69	 0.0	129.3	0.0	20.9
 2005	 7	 4	 22	0	0	0	0	26.4	70	 0.0	140.3	0.0	20.6
 2005	 7	 4	 23	0	0	0	0	25.7	73	 0.0	154.0	0.0	20.4
 2005	 7	 4	 24	0	0	0	0	24.9	74	 0.0	169.5	0.0	20.0
 2005	 7	 5	 1	0	0	0	0	24.8	73	 0.0	-173.1	0.0	19.7
 2005	 7	 5	 2	0	0	0	0	24.6	70	 0.0	-156.5	0.0	18.7
 2005	 7	 5	 3	0	0	0	0	24.4	71	 0.0	-142.5	0.0	18.9
 2005	 7	 5	 4	0	0	0	0	24.3	68	 0.0	-131.2	0.0	18.1
 2005	 7	 5	 5	0	0	0	0	24.2	67	 0.0	-121.6	0.0	17.7
 2005	 7	 5	 6	6	6	6	0	24.2	61	4.4	-114.1	0.0	16.2
 2005	 7	 5	 7	101	97	86	13	24.8	61	16.4	-107.1	0.0	16.7
 2005	 7	 5	 8	247	214	212	69	25.5	61	28.9	-100.5	0.0	17.5
 2005	 7	 5	 9	363	297	324	99	26.4	57	41.6	-94.1	0.0	17.3
 2005	 7	 5	 10	669	327	620	419	27.8	50	54.5	-86.3	0.0	16.4
 2005	 7	 5	 11	946	237	896	768	29.5	49	67.2	-75.1	0.0	17.6
 2005	 7	 5	 12	692	412	664	286	30.1	49	78.6	-46.6	0.0	18.3
 2005	 7	 5	 13	557	457	525	101	30.3	49	80.3	35.0	0.0	18.6
 2005	 7	 5	 14	640	432	604	221	30.6	51	69.6	71.5	0.0	19.2
 2005	 7	 5	 15	603	377	561	269	30.8	47	57.0	84.4	0.0	18.3
 2005	 7	 5	 16	425	322	382	148	30.7	45	44.2	92.5	0.0	17.5
 2005	 7	 5	 17	229	213	201	31	30.2	44	31.4	99.3	0.0	16.7
 2005	 7	 5	 18	107	106	94	1	29.5	48	18.8	105.5	0.0	17.3
 2005	 7	 5	 19	51	40	32	94	28.8	49	6.7	112.4	0.0	17.2
 2005	 7	 5	 20	0	0	0	0	28.1	57	 0.0	120.2	0.0	18.8
 2005	 7	 5	 21	0	0	0	0	27.2	59	 0.0	129.2	0.0	18.5
 2005	 7	 5	 22	0	0	0	0	26.2	61	 0.0	140.2	0.0	18.2
 2005	 7	 5	 23	0	0	0	0	25.3	65	 0.0	153.6	0.0	18.3
 2005	 7	 5	 24	0	0	0	0	24.6	67	 0.0	169.5	0.0	18.2
 2005	 7	 6	 1	0	0	0	0	23.8	68	 0.0	-173.1	0.0	17.5
 2005	 7	 6	 2	0	0	0	0	23.0	72	 0.0	-156.6	0.0	17.6
 2005	 7	 6	 3	0	0	0	0	22.6	73	 0.0	-142.5	0.0	17.6
 2005	 7	 6	 4	0	0	0	0	22.2	77	 0.0	-131.2	0.0	18.0
 2005	 7	 6	 5	0	0	0	0	21.8	83	 0.0	-121.6	0.0	18.9
 2005	 7	 6	 6	18	18	16	0	22.0	83	4.3	-114.0	0.0	19.0
 2005	 7	 6	 7	217	101	123	413	23.3	76	16.3	-107.1	0.0	18.8
 2005	 7	 6	 8	430	77	321	732	24.6	71	28.8	-100.4	0.0	19.0
 2005	 7	 6	 9	637	94	545	817	25.8	65	41.6	-94.1	0.0	18.7
 2005	 7	 6	 10	810	122	737	846	27.3	59	54.4	-86.3	0.0	18.7
 2005	 7	 6	 11	930	158	877	838	28.5	57	67.1	-74.6	0.0	19.1
 2005	 7	 6	 12	997	182	952	831	29.5	52	78.5	-46.5	0.0	18.7
 2005	 7	 6	 13	1004	184	960	832	30.3	49	80.3	34.3	0.0	18.4
 2005	 7	 6	 14	946	167	896	831	30.8	47	69.6	71.3	0.0	18.0
 2005	 7	 6	 15	837	134	768	838	31.0	46	57.0	84.3	0.0	17.9
 2005	 7	 6	 16	673	103	587	818	30.9	44	44.2	92.4	0.0	17.2
 2005	 7	 6	 17	478	71	368	781	30.4	45	31.4	99.2	0.0	17.2
 2005	 7	 6	 18	263	67	148	609	29.5	47	18.8	105.5	0.0	17.1
 2005	 7	 6	 19	78	37	30	353	28.4	50	6.7	112.3	0.0	17.1
 2005	 7	 6	 20	0	0	0	0	27.3	54	 0.0	120.1	0.0	17.1
 2005	 7	 6	 21	0	0	0	0	26.5	52	 0.0	129.2	0.0	16.0
 2005	 7	 6	 22	0	0	0	0	25.7	54	 0.0	140.2	0.0	15.7
 2005	 7	 6	 23	0	0	0	0	24.9	57	 0.0	153.5	0.0	15.7
 2005	 7	 6	 24	0	0	0	0	24.4	57	 0.0	169.4	0.0	15.4
 2005	 7	 7	 1	0	0	0	0	24.0	61	 0.0	-173.1	0.0	16.0
 2005	 7	 7	 2	0	0	0	0	23.6	64	 0.0	-156.6	0.0	16.4
 2005	 7	 7	 3	0	0	0	0	23.4	66	 0.0	-142.5	0.0	16.8
 2005	 7	 7	 4	0	0	0	0	23.2	68	 0.0	-131.2	0.0	16.9
 2005	 7	 7	 5	0	0	0	0	23.0	68	 0.0	-121.5	0.0	16.8
 2005	 7	 7	 6	17	17	16	0	23.2	64	4.2	-113.6	0.0	16.1
 2005	 7	 7	 7	207	104	121	366	24.4	60	16.2	-107.0	0.0	16.3
 2005	 7	 7	 8	409	96	309	651	25.5	60	28.7	-100.4	0.0	17.1
 2005	 7	 7	 9	603	141	522	697	27.0	57	41.5	-94.0	0.0	17.8
 2005	 7	 7	 10	774	180	713	732	28.4	49	54.3	-86.2	0.0	16.6
 2005	 7	 7	 11	889	234	845	712	29.6	43	67.0	-74.5	0.0	15.6
 2005	 7	 7	 12	953	271	917	696	30.6	40	78.4	-46.4	0.0	15.3
 2005	 7	 7	 13	966	260	931	717	31.3	38	80.2	34.0	0.0	15.4
 2005	 7	 7	 14	914	228	871	731	31.8	39	69.6	71.1	0.0	16.1
 2005	 7	 7	 15	799	198	743	717	32.0	39	57.0	84.2	0.0	16.5
 2005	 7	 7	 16	657	125	577	763	32.0	38	44.2	92.3	0.0	15.8
 2005	 7	 7	 17	461	92	361	707	31.5	38	31.4	99.1	0.0	15.3
 2005	 7	 7	 18	259	71	148	584	30.7	40	18.8	105.4	0.0	15.4
 2005	 7	 7	 19	77	45	35	281	29.6	44	6.7	112.3	0.0	16.2
 2005	 7	 7	 20	0	0	0	0	28.6	51	 0.0	120.1	0.0	17.4
 2005	 7	 7	 21	0	0	0	0	27.8	52	 0.0	129.1	0.0	17.1
 2005	 7	 7	 22	0	0	0	0	26.9	58	 0.0	140.1	0.0	18.1
 2005	 7	 7	 23	0	0	0	0	26.1	60	 0.0	153.4	0.0	17.7
 2005	 7	 7	 24	0	0	0	0	25.3	62	 0.0	169.4	0.0	17.4
 2005	 7	 8	 1	0	0	0	0	24.9	62	 0.0	-173.2	0.0	17.2
 2005	 7	 8	 2	0	0	0	0	24.4	65	 0.0	-156.6	0.0	17.4
 2005	 7	 8	 3	0	0	0	0	24.1	69	 0.0	-142.5	0.0	18.2
 2005	 7	 8	 4	0	0	0	0	23.8	71	 0.0	-131.2	0.0	18.3
 2005	 7	 8	 5	0	0	0	0	23.6	73	 0.0	-121.5	0.0	18.6
 2005	 7	 8	 6	17	17	16	0	23.8	74	4.1	-113.5	0.0	19.0
 2005	 7	 8	 7	221	96	123	448	25.1	70	16.2	-106.6	0.0	19.1
 2005	 7	 8	 8	441	69	327	777	26.4	66	28.6	-100.3	0.0	19.5
 2005	 7	 8	 9	653	75	557	873	28.0	61	41.4	-93.5	0.0	19.7
 2005	 7	 8	 10	829	100	755	897	29.5	54	54.3	-86.1	0.0	19.1
 2005	 7	 8	 11	957	121	898	909	30.7	48	67.0	-74.4	0.0	18.4
 2005	 7	 8	 12	1026	140	974	905	31.8	43	78.3	-46.2	0.0	17.7
 2005	 7	 8	 13	1033	142	981	905	32.6	42	80.1	33.3	0.0	18.0
 2005	 7	 8	 14	981	121	924	917	33.1	42	69.6	70.5	0.0	18.5
 2005	 7	 8	 15	864	104	793	905	33.3	43	57.0	84.1	0.0	19.0
 2005	 7	 8	 16	696	79	605	885	33.2	42	44.2	92.2	0.0	18.7
 2005	 7	 8	 17	493	58	379	835	32.7	44	31.4	99.1	0.0	18.8
 2005	 7	 8	 18	272	51	149	686	31.8	48	18.8	105.3	0.0	19.5
 2005	 7	 8	 19	80	37	30	379	30.7	52	6.7	112.2	0.0	19.7
 2005	 7	 8	 20	0	0	0	0	29.5	59	 0.0	119.6	0.0	20.7
 2005	 7	 8	 21	0	0	0	0	28.8	60	 0.0	129.0	0.0	20.1
 2005	 7	 8	 22	0	0	0	0	28.0	59	 0.0	140.1	0.0	19.2
 2005	 7	 8	 23	0	0	0	0	27.2	64	 0.0	153.4	0.0	19.7
 2005	 7	 8	 24	0	0	0	0	26.4	67	 0.0	169.4	0.0	19.7
 2005	 7	 9	 1	0	0	0	0	26.0	70	 0.0	-173.2	0.0	20.1
 2005	 7	 9	 2	0	0	0	0	25.5	69	 0.0	-156.5	0.0	19.4
 2005	 7	 9	 3	0	0	0	0	25.3	72	 0.0	-142.5	0.0	19.9
 2005	 7	 9	 4	0	0	0	0	25.0	75	 0.0	-131.1	0.0	20.3
 2005	 7	 9	 5	0	0	0	0	25.0	75	 0.0	-121.4	0.0	20.4
 2005	 7	 9	 6	16	16	15	0	25.1	73	4.0	-113.5	0.0	20.0
 2005	 7	 9	 7	193	74	103	429	26.4	71	16.1	-106.5	0.0	20.6
 2005	 7	 9	 8	391	114	300	579	27.8	64	28.6	-100.2	0.0	20.5
 2005	 7	 9	 9	594	159	518	658	29.3	58	41.3	-93.5	0.0	20.2
 2005	 7	 9	 10	761	200	703	692	30.7	53	54.2	-86.0	0.0	19.9
 2005	 7	 9	 11	885	239	843	703	31.9	48	66.9	-74.2	0.0	19.5
 2005	 7	 9	 12	944	289	910	669	32.9	46	78.2	-46.1	0.0	19.8
 2005	 7	 9	 13	949	296	916	663	33.6	46	80.1	32.6	0.0	20.5
 2005	 7	 9	 14	898	260	859	681	34.1	49	69.6	70.3	0.0	22.0
 2005	 7	 9	 15	797	201	743	710	34.3	48	57.0	83.6	0.0	21.8
 2005	 7	 9	 16	632	174	561	658	34.3	46	44.2	92.1	0.0	21.0
 2005	 7	 9	 17	438	126	350	600	33.8	46	31.4	98.6	0.0	20.6
 2005	 7	 9	 18	242	76	143	513	33.0	48	18.8	105.3	0.0	20.7
 2005	 7	 9	 19	72	44	34	248	32.0	51	6.6	112.1	0.0	20.5
 2005	 7	 9	 20	0	0	0	0	31.0	58	 0.0	119.5	0.0	21.7
 2005	 7	 9	 21	0	0	0	0	30.0	65	 0.0	128.6	0.0	22.7
 2005	 7	 9	 22	0	0	0	0	29.0	65	 0.0	140.0	0.0	21.7
 2005	 7	 9	 23	0	0	0	0	28.1	68	 0.0	153.3	0.0	21.7
 2005	 7	 9	 24	0	0	0	0	27.1	70	 0.0	169.3	0.0	21.2
 2005	 7	 10	 1	0	0	0	0	26.4	73	 0.0	-173.2	0.0	21.2
 2005	 7	 10	 2	0	0	0	0	25.6	77	 0.0	-156.5	0.0	21.3
 2005	 7	 10	 3	0	0	0	0	25.2	81	 0.0	-142.4	0.0	21.6
 2005	 7	 10	 4	0	0	0	0	24.9	82	 0.0	-131.1	0.0	21.7
 2005	 7	 10	 5	0	0	0	0	24.7	84	 0.0	-121.4	0.0	21.9
 2005	 7	 10	 6	16	16	15	0	24.8	88	3.9	-113.5	0.0	22.7
 2005	 7	 10	 7	203	64	102	504	25.9	82	16.0	-106.5	0.0	22.7
 2005	 7	 10	 8	407	97	309	650	27.3	74	28.5	-100.2	0.0	22.3
 2005	 7	 10	 9	607	128	526	726	28.7	68	41.3	-93.4	0.0	22.2
 2005	 7	 10	 10	770	182	712	726	29.9	59	54.1	-85.5	0.0	21.1
 2005	 7	 10	 11	889	230	847	716	31.1	57	66.8	-74.1	0.0	21.5
 2005	 7	 10	 12	946	282	913	679	32.0	55	78.1	-45.5	0.0	21.7
 2005	 7	 10	 13	947	299	915	658	32.6	51	80.0	32.3	0.0	21.1
 2005	 7	 10	 14	898	260	860	682	33.0	49	69.6	70.1	0.0	21.0
 2005	 7	 10	 15	788	217	736	681	33.2	46	57.0	83.4	0.0	20.0
 2005	 7	 10	 16	635	158	563	684	33.1	44	44.2	92.0	0.0	19.3
 2005	 7	 10	 17	443	119	353	622	32.6	46	31.4	98.5	0.0	19.6
 2005	 7	 10	 18	242	78	145	509	31.8	52	18.8	105.2	0.0	20.7
 2005	 7	 10	 19	70	35	28	305	30.8	54	6.6	112.1	0.0	20.5
 2005	 7	 10	 20	0	0	0	0	29.8	59	 0.0	119.5	0.0	21.0
 2005	 7	 10	 21	0	0	0	0	28.8	63	 0.0	128.5	0.0	21.1
 2005	 7	 10	 22	0	0	0	0	27.9	64	 0.0	139.5	0.0	20.4
 2005	 7	 10	 23	0	0	0	0	26.9	67	 0.0	153.3	0.0	20.3
 2005	 7	 10	 24	0	0	0	0	26.0	72	 0.0	169.3	0.0	20.6
 2005	 7	 11	 1	0	0	0	0	25.4	76	 0.0	-173.2	0.0	20.8
 2005	 7	 11	 2	0	0	0	0	25.0	77	 0.0	-156.5	0.0	20.7
 2005	 7	 11	 3	0	0	0	0	24.7	78	 0.0	-142.4	0.0	20.7
 2005	 7	 11	 4	0	0	0	0	24.4	77	 0.0	-131.0	0.0	20.2
 2005	 7	 11	 5	0	0	0	0	24.2	78	 0.0	-121.4	0.0	20.1
 2005	 7	 11	 6	15	15	14	0	24.4	75	3.8	-113.4	0.0	19.7
 2005	 7	 11	 7	180	82	102	358	25.2	72	15.9	-106.4	0.0	19.8
 2005	 7	 11	 8	368	141	288	476	26.5	65	28.4	-100.1	0.0	19.3
 2005	 7	 11	 9	563	179	494	582	27.8	61	41.2	-93.3	0.0	19.6
 2005	 7	 11	 10	733	239	681	610	29.1	55	54.0	-85.4	0.0	19.1
 2005	 7	 11	 11	836	262	799	625	30.2	54	66.7	-73.5	0.0	19.8
 2005	 7	 11	 12	874	354	846	531	31.0	53	78.0	-45.4	0.0	20.2
 2005	 7	 11	 13	841	365	816	483	31.5	52	79.9	31.6	0.0	20.6
 2005	 7	 11	 14	820	324	787	529	31.9	49	69.5	69.5	0.0	19.9
 2005	 7	 11	 15	739	281	692	546	32.1	48	57.0	83.3	0.0	19.9
 2005	 7	 11	 16	573	241	514	476	32.0	49	44.1	91.5	0.0	20.1
 2005	 7	 11	 17	378	194	313	355	31.5	54	31.3	98.4	0.0	21.0
 2005	 7	 11	 18	186	140	140	145	30.7	57	18.8	105.1	0.0	21.2
 2005	 7	 11	 19	50	42	35	65	29.8	59	6.6	111.6	0.0	20.9
 2005	 7	 11	 20	0	0	0	0	28.9	63	 0.0	119.4	0.0	21.1
 2005	 7	 11	 21	0	0	0	0	28.1	67	 0.0	128.4	0.0	21.4
 2005	 7	 11	 22	0	0	0	0	27.3	69	 0.0	139.5	0.0	21.3
 2005	 7	 11	 23	0	0	0	0	26.6	69	 0.0	153.2	0.0	20.3
 2005	 7	 11	 24	0	0	0	0	25.8	74	 0.0	169.2	0.0	20.8
 2005	 7	 12	 1	0	0	0	0	25.3	73	 0.0	-173.2	0.0	20.1
 2005	 7	 12	 2	0	0	0	0	25.0	78	 0.0	-156.5	0.0	20.9
 2005	 7	 12	 3	0	0	0	0	24.8	80	 0.0	-142.4	0.0	21.0
 2005	 7	 12	 4	0	0	0	0	24.5	81	 0.0	-130.6	0.0	21.0
 2005	 7	 12	 5	0	0	0	0	24.4	78	 0.0	-121.3	0.0	20.4
 2005	 7	 12	 6	19	19	17	0	24.5	88	3.7	-113.3	0.0	22.4
 2005	 7	 12	 7	207	78	111	475	25.6	83	15.8	-106.4	0.0	22.4
 2005	 7	 12	 8	424	100	322	684	27.0	80	28.3	-100.0	0.0	23.4
 2005	 7	 12	 9	533	245	472	438	28.1	76	41.1	-93.2	0.0	23.5
 2005	 7	 12	 10	720	252	670	580	29.3	66	54.0	-85.3	0.0	22.3
 2005	 7	 12	 11	843	321	806	568	30.4	62	66.6	-73.4	0.0	22.2
 2005	 7	 12	 12	874	356	847	529	31.2	58	77.9	-45.2	0.0	21.9
 2005	 7	 12	 13	703	447	679	260	31.5	59	79.8	31.3	0.0	22.5
 2005	 7	 12	 14	698	427	668	289	31.7	60	69.5	69.3	0.0	23.1
 2005	 7	 12	 15	553	391	515	192	31.7	60	57.0	83.1	0.0	22.8
 2005	 7	 12	 16	422	327	383	136	31.3	60	44.1	91.4	0.0	22.5
 2005	 7	 12	 17	295	243	254	99	30.7	62	31.3	98.3	0.0	22.6
 2005	 7	 12	 18	201	118	140	259	30.1	65	18.7	105.0	0.0	22.7
 2005	 7	 12	 19	58	35	28	201	29.2	70	6.5	111.5	0.0	23.1
 2005	 7	 12	 20	0	0	0	0	28.4	75	 0.0	119.3	0.0	23.5
 2005	 7	 12	 21	0	0	0	0	27.7	74	 0.0	128.4	0.0	22.6
 2005	 7	 12	 22	0	0	0	0	27.0	76	 0.0	139.4	0.0	22.4
 2005	 7	 12	 23	0	0	0	0	26.2	78	 0.0	153.2	0.0	22.2
 2005	 7	 12	 24	0	0	0	0	25.5	85	 0.0	169.2	0.0	22.8
 2005	 7	 13	 1	0	0	0	0	25.0	85	 0.0	-173.2	0.0	22.3
 2005	 7	 13	 2	0	0	0	0	24.8	84	 0.0	-156.5	0.0	22.0
 2005	 7	 13	 3	0	0	0	0	24.5	85	 0.0	-142.3	0.0	21.9
 2005	 7	 13	 4	0	0	0	0	24.3	87	 0.0	-130.6	0.0	22.0
 2005	 7	 13	 5	0	0	0	0	24.1	90	 0.0	-121.3	0.0	22.4
 2005	 7	 13	 6	14	14	13	0	24.3	88	3.6	-113.3	0.0	22.1
 2005	 7	 13	 7	185	75	100	406	25.2	83	15.7	-106.3	0.0	22.1
 2005	 7	 13	 8	385	115	298	572	26.6	77	28.2	-99.6	0.0	22.2
 2005	 7	 13	 9	564	184	498	580	28.0	73	41.0	-93.1	0.0	22.6
 2005	 7	 13	 10	697	247	648	557	29.2	66	53.9	-85.2	0.0	22.3
 2005	 7	 13	 11	815	281	781	582	30.2	61	66.5	-73.2	0.0	22.0
 2005	 7	 13	 12	878	329	852	561	31.1	58	77.8	-44.6	0.0	22.0
 2005	 7	 13	 13	882	336	858	555	31.8	54	79.7	30.5	0.0	21.4
 2005	 7	 13	 14	839	293	806	583	32.3	56	69.4	69.0	0.0	22.5
 2005	 7	 13	 15	733	262	688	563	32.4	54	56.9	82.6	0.0	21.9
 2005	 7	 13	 16	593	214	531	544	32.4	51	44.1	91.3	0.0	20.8
 2005	 7	 13	 17	415	165	340	481	31.9	52	31.3	98.2	0.0	20.8
 2005	 7	 13	 18	229	89	143	437	31.2	55	18.7	104.5	0.0	21.2
 2005	 7	 13	 19	64	33	26	279	30.2	56	6.5	111.4	0.0	20.4
 2005	 7	 13	 20	0	0	0	0	29.3	62	 0.0	119.2	0.0	21.4
 2005	 7	 13	 21	0	0	0	0	28.4	63	 0.0	128.3	0.0	20.6
 2005	 7	 13	 22	0	0	0	0	27.5	65	 0.0	139.3	0.0	20.2
 2005	 7	 13	 23	0	0	0	0	26.5	64	 0.0	153.1	0.0	19.3
 2005	 7	 13	 24	0	0	0	0	25.6	64	 0.0	169.2	0.0	18.4
 2005	 7	 14	 1	0	0	0	0	25.0	70	 0.0	-173.2	0.0	19.1
 2005	 7	 14	 2	0	0	0	0	24.5	71	 0.0	-156.5	0.0	18.9
 2005	 7	 14	 3	0	0	0	0	24.2	76	 0.0	-142.3	0.0	19.7
 2005	 7	 14	 4	0	0	0	0	23.8	81	 0.0	-130.5	0.0	20.5
 2005	 7	 14	 5	0	0	0	0	23.6	79	 0.0	-121.2	0.0	19.8
 2005	 7	 14	 6	10	10	9	0	23.7	83	3.5	-113.2	0.0	20.7
 2005	 7	 14	 7	147	101	100	172	24.5	79	15.6	-106.2	0.0	20.5
 2005	 7	 14	 8	385	145	302	508	25.6	73	28.2	-99.5	0.0	20.3
 2005	 7	 14	 9	516	249	460	408	26.7	66	40.9	-93.0	0.0	19.9
 2005	 7	 14	 10	603	355	561	307	27.7	57	53.8	-85.0	0.0	18.5
 2005	 7	 14	 11	779	318	748	502	28.7	54	66.4	-73.1	0.0	18.5
 2005	 7	 14	 12	684	453	661	236	29.2	55	77.6	-44.4	0.0	19.1
 2005	 7	 14	 13	697	454	675	247	29.6	54	79.6	30.2	0.0	19.2
 2005	 7	 14	 14	557	435	530	130	29.7	52	69.4	68.4	0.0	18.8
 2005	 7	 14	 15	564	389	526	208	29.7	52	56.9	82.4	0.0	18.9
 2005	 7	 14	 16	602	228	540	538	29.8	52	44.1	91.2	0.0	19.0
 2005	 7	 14	 17	393	181	326	409	29.5	53	31.3	98.1	0.0	18.8
 2005	 7	 14	 18	236	94	149	445	28.9	56	18.7	104.4	0.0	19.2
 2005	 7	 14	 19	72	45	35	237	28.1	58	6.4	111.3	0.0	19.1
 2005	 7	 14	 20	0	0	0	0	27.3	61	 0.0	119.2	0.0	19.0
 2005	 7	 14	 21	0	0	0	0	26.4	64	 0.0	128.2	0.0	19.2
 2005	 7	 14	 22	0	0	0	0	25.5	67	 0.0	139.3	0.0	18.9
 2005	 7	 14	 23	0	0	0	0	24.8	72	 0.0	153.0	0.0	19.4
 2005	 7	 14	 24	0	0	0	0	24.0	76	 0.0	169.1	0.0	19.5
 2005	 7	 15	 1	0	0	0	0	23.5	79	 0.0	-173.3	0.0	19.7
 2005	 7	 15	 2	0	0	0	0	23.0	85	 0.0	-156.5	0.0	20.3
 2005	 7	 15	 3	0	0	0	0	22.7	89	 0.0	-142.3	0.0	20.8
 2005	 7	 15	 4	0	0	0	0	22.5	84	 0.0	-130.4	0.0	19.7
 2005	 7	 15	 5	0	0	0	0	22.3	89	 0.0	-121.1	0.0	20.3
 2005	 7	 15	 6	14	14	13	0	22.4	88	3.4	-113.1	0.0	20.3
 2005	 7	 15	 7	176	78	99	364	23.4	82	15.5	-106.1	0.0	20.1
 2005	 7	 15	 8	373	130	292	517	24.5	75	28.1	-99.4	0.0	19.7
